timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621212037081,748,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,748,0,510
1621212037598,237,obtener carrito del cliente,200,OK,Brein 1-1,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212037675,227,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,227,0,0
1621212037699,227,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,227,0,0
1621212037693,241,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,241,0,0
1621212037721,233,obtener lista de productos,200,OK,Brein 1-2,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212037733,326,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,326,0,0
1621212037739,321,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,320,0,0
1621212037281,814,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,814,0,499
1621212037835,286,obtener lista de productos,200,OK,Brein 1-1,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,286,0,0
1621212037349,785,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,785,0,507
1621212037829,306,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,305,0,0
1621212037574,753,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,753,0,516
1621212037565,774,Obtener terminales del cliente,200,OK,Brein 1-3,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,774,0,527
1621212038134,233,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212038096,272,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,272,0,0
1621212038133,265,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,265,0,0
1621212036790,1739,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1739,0,1500
1621212036828,1743,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1743,0,1515
1621212036831,1748,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1748,0,1512
1621212038326,270,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,270,0,0
1621212038338,258,obtener carrito del cliente,200,OK,Brein 1-3,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212038367,240,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212038398,225,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,225,0,0
1621212037903,732,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,732,0,505
1621212036842,1901,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1901,0,1639
1621212038528,230,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212038060,718,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,718,0,501
1621212038061,747,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,747,0,504
1621212038578,242,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212038596,226,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
1621212038596,232,obtener lista de productos,200,OK,Brein 1-3,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,231,0,0
1621212038570,260,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,260,0,0
1621212038634,242,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212038758,307,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,306,0,0
1621212038742,363,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,363,0,0
1621212038777,338,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,338,0,0
1621212038876,248,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,248,0,0
1621212038367,762,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,762,0,491
1621212038807,323,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,323,0,0
1621212038830,314,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,313,0,0
1621212038820,327,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,326,0,0
1621212039131,257,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,257,0,0
1621212039115,273,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,273,0,0
1621212038623,765,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,765,0,481
1621212038607,781,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,781,0,508
1621212039129,259,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,259,0,0
1621212039105,299,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,299,0,0
1621212035723,3751,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3751,0,3521
1621212035797,3738,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3738,0,3521
1621212035804,3750,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3750,0,3516
1621212035792,3768,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3768,0,3529
1621212039388,215,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212039388,232,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,232,0,0
1621212039388,236,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,236,0,0
1621212037926,1737,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1737,0,1512
1621212039473,238,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212039535,228,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,228,0,0
1621212039559,230,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212039553,240,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212039065,734,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,734,0,502
1621212039620,219,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,219,0,0
1621212039624,218,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212039662,599,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,599,0,0
1621212039763,554,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,554,0,0
1621212039793,586,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,586,0,0
1621212039789,621,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,620,0,0
1621212039711,700,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,700,0,0
1621212039388,1280,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1280,0,484
1621212039388,1282,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1282,0,505
1621212039404,1266,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1266,0,501
1621212039799,876,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,876,0,0
1621212039604,1115,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1115,0,498
1621212040262,466,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,466,0,0
1621212038823,1924,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1924,0,1596
1621212039843,904,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,904,0,590
1621212039839,925,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,925,0,588
1621212037955,2811,Obtener terminales del cliente,200,OK,Brein 1-2,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,2811,0,2480
1621212039124,1736,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1736,0,1506
1621212039147,1733,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1733,0,1500
1621212040668,232,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,232,0,0
1621212040675,243,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212040670,248,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,248,0,0
1621212040670,250,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,250,0,0
1621212040719,302,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,302,0,0
1621212040747,280,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,280,0,0
1621212040764,375,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,375,0,0
1621212040318,822,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,822,0,491
1621212040765,376,obtener carrito del cliente,200,OK,Brein 1-2,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,376,0,0
1621212040747,401,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,401,0,0
1621212040380,794,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,794,0,491
1621212040860,342,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,342,0,0
1621212040900,303,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,303,0,0
1621212040919,285,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,284,0,0
1621212040920,300,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,299,0,0
1621212041021,220,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212040881,363,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,363,0,0
1621212041027,221,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212041142,230,obtener lista de productos,200,OK,Brein 1-2,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212041148,234,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212041139,245,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212041140,247,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212041174,229,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,229,0,0
1621212041202,217,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212040728,696,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,696,0,479
1621212041244,216,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212041387,221,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212041403,217,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,217,0,0
1621212037934,3724,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3724,0,3501
1621212041425,236,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,236,0,0
1621212040918,883,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,883,0,623
1621212038120,3750,Obtener terminales del cliente,200,OK,Brein 1-1,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3750,0,3533
1621212041661,220,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212041657,241,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,241,0,0
1621212041203,708,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,708,0,489
1621212041204,723,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,723,0,497
1621212041220,719,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,719,0,499
1621212041241,722,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,722,0,501
1621212041801,283,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,283,0,0
1621212041382,793,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,793,0,492
1621212041372,814,Obtener terminales del cliente,200,OK,Brein 1-2,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,814,0,491
1621212041870,334,obtener carrito del cliente,200,OK,Brein 1-1,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,334,0,0
1621212041898,307,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,306,0,0
1621212041460,754,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,754,0,481
1621212041927,294,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,294,0,0
1621212041911,314,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,314,0,0
1621212041939,286,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,286,0,0
1621212041963,277,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,277,0,0
1621212042084,272,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,271,0,0
1621212042204,215,obtener lista de productos,200,OK,Brein 1-1,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212042186,247,obtener carrito del cliente,200,OK,Brein 1-2,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212042175,260,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,260,0,0
1621212042225,223,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212042221,230,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212042214,241,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,241,0,0
1621212042240,215,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212042225,237,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212041608,906,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,906,0,640
1621212041881,713,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,713,0,493
1621212042433,224,obtener lista de productos,200,OK,Brein 1-2,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,224,0,0
1621212042455,213,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,213,0,0
1621212042435,240,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,239,0,0
1621212038828,3899,Obtener terminales del cliente,200,OK,Brein 1-3,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3899,0,3638
1621212042514,303,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,303,0,0
1621212042595,230,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212039144,3709,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,3709,0,3479
1621212042205,743,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,743,0,498
1621212042727,293,obtener carrito del cliente,200,OK,Brein 1-3,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,293,0,0
1621212042825,219,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212042817,285,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,285,0,0
1621212042853,319,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,319,0,0
1621212042356,821,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,821,0,514
1621212041384,1831,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1831,0,1531
1621212041249,1970,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1970,0,1625
1621212042419,812,Obtener terminales del cliente,200,OK,Brein 1-1,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,812,0,497
1621212042948,302,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,302,0,0
1621212043020,270,obtener lista de productos,200,OK,Brein 1-3,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,269,0,0
1621212041620,1741,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,1741,0,1508
1621212042448,919,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,919,0,634
1621212042658,714,Obtener terminales del cliente,200,OK,Brein 1-2,text,true,,1028,1349,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,714,0,479
1621212043173,212,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,211,0,0
1621212043179,258,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212043251,213,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,213,0,0
1621212043232,236,obtener carrito del cliente,200,OK,Brein 1-1,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,236,0,0
1621212043216,255,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,255,0,0
1621212043220,281,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,281,0,0
1621212043373,242,obtener carrito del cliente,200,OK,Brein 1-2,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212043362,263,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,263,0,0
1621212043368,292,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,292,0,0
1621212043437,223,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,223,0,0
1621212043468,224,obtener lista de productos,200,OK,Brein 1-1,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,224,0,0
1621212043471,226,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,20,20,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
